max,min,wind,wind_d,rain,humidi,cloud,pressure,date
31,25,9,WSW,17.8,85,62,1009,9/13/2014
33,26,11,WSW,21.7,82,42,1007,9/14/2014
31,25,12,SW,13.9,87,57,1006,9/15/2014
27,25,15,SW,6.2,91,68,1005,9/16/2014
32,24,11,SSW,18,84,50,1008,9/17/2014
33,24,5,SW,0.8,77,28,1010,9/18/2014
35,26,4,WSW,3.9,79,29,1009,9/19/2014
34,26,7,SSW,4.8,79,24,1008,9/20/2014
33,25,10,SW,12,81,25,1010,9/21/2014
33,25,8,SW,5.4,78,22,1010,9/22/2014
34,25,8,SSW,3.8,77,30,1009,9/23/2014
35,25,8,SSW,3.8,79,20,1010,9/24/2014
34,25,5,SSW,16.2,81,43,1011,9/25/2014
34,25,4,S,26.4,79,36,1011,9/26/2014
33,25,6,ESE,38.5,84,47,1011,9/27/2014
32,25,8,SE,7.7,84,35,1010,9/28/2014
34,25,5,SE,4.8,81,28,1010,9/29/2014
34,25,8,SE,7.6,79,30,1010,9/30/2014
31,25,8,ESE,1.8,82,24,1010,10/1/2014
33,25,5,ESE,3.7,80,23,1009,10/2/2014
34,25,5,SSE,2.4,76,35,1008,10/3/2014
34,25,4,S,8.5,77,37,1008,10/4/2014
33,25,7,SE,4.9,81,46,1008,10/5/2014
33,24,5,S,21.8,85,43,1009,10/6/2014
32,24,6,S,2.7,81,53,1009,10/7/2014
32,24,9,WNW,5.9,83,72,1010,10/8/2014
30,24,8,SSW,8.8,84,39,1010,10/9/2014
33,24,5,SSW,13.3,81,29,1008,10/10/2014
33,24,7,ESE,10.2,83,25,1009,10/11/2014
34,24,7,ESE,4.4,81,20,1010,10/12/2014
32,24,6,E,5,80,27,1011,10/13/2014
33,24,5,E,3.1,78,27,1011,10/14/2014
33,25,4,SSW,4.1,78,42,1011,10/15/2014
34,25,3,ESE,11,78,47,1010,10/16/2014
34,25,5,SSE,5.3,80,43,1009,10/17/2014
33,25,5,E,22.2,81,29,1009,10/18/2014
33,25,8,E,0.6,81,34,1010,10/19/2014
34,25,5,SE,14.1,81,27,1010,10/20/2014
33,25,6,ESE,15.1,82,32,1011,10/21/2014
33,25,7,ESE,18.4,82,37,1011,10/22/2014
32,25,6,ESE,20.5,85,56,1011,10/23/2014
33,25,6,SSE,9,83,56,1011,10/24/2014
32,25,8,SE,2.9,84,28,1011,10/25/2014
34,25,6,ESE,7.1,82,21,1012,10/26/2014
33,24,4,E,7.9,81,42,1011,10/27/2014
33,25,5,ESE,23.8,82,23,1010,10/28/2014
34,26,5,ESE,2.1,79,15,1010,10/29/2014
32,25,5,SE,12.7,84,53,1009,10/30/2014
33,25,6,E,8.4,81,34,1008,10/31/2014
34,25,8,ESE,0.3,77,21,1008,11/1/2014
33,26,6,SE,10.4,81,32,1009,11/2/2014
32,25,5,SSW,5,82,37,1011,11/3/2014
31,25,5,SW,2.7,85,57,1011,11/4/2014
33,24,6,SW,3.7,82,25,1011,11/5/2014
34,25,4,SE,1.6,78,19,1011,11/6/2014
32,25,11,E,3.3,79,32,1010,11/7/2014
33,25,10,E,2,78,17,1011,11/8/2014
33,24,8,E,1.8,79,14,1011,11/9/2014
34,24,6,ESE,1.4,79,18,1010,11/10/2014
33,25,5,SE,4.5,79,31,1010,11/11/2014
33,25,5,SSE,3.1,79,22,1010,11/12/2014
33,25,5,E,2.6,79,25,1011,11/13/2014
34,24,5,SE,0,74,20,1011,11/14/2014
34,24,6,ESE,1.7,76,16,1010,11/15/2014
33,24,5,ESE,0,75,15,1010,11/16/2014
33,24,5,ESE,0.1,75,31,1010,11/17/2014
33,24,6,E,0.2,71,34,1011,11/18/2014
33,23,6,ENE,1.9,73,35,1011,11/19/2014
33,24,5,SSE,1.4,76,38,1010,11/20/2014
32,24,6,E,7.6,78,40,1009,11/21/2014
32,24,5,E,3.5,80,36,1010,11/22/2014
32,24,5,E,1.5,82,27,1010,11/23/2014
32,24,4,S,4.1,82,31,1009,11/24/2014
32,25,6,SE,7.9,80,27,1009,11/25/2014
32,24,5,E,8.6,82,39,1008,11/26/2014
32,24,4,SE,2.8,81,26,1009,11/27/2014
32,24,6,WSW,1.8,81,19,1009,11/28/2014
32,24,8,W,0.1,79,23,1008,11/29/2014
30,24,10,WSW,0.9,81,27,1007,11/30/2014
31,24,5,SSW,0.9,75,33,1008,12/1/2014
32,25,8,SE,1.1,82,40,1009,12/2/2014
31,24,8,SE,4,83,40,1010,12/3/2014
31,24,7,E,1.4,82,34,1011,12/4/2014
32,24,7,ESE,0.7,79,22,1012,12/5/2014
31,24,5,SSW,4.4,82,37,1011,12/6/2014
31,24,5,SE,1.5,83,42,1010,12/7/2014
31,23,4,SE,0.7,79,22,1011,12/8/2014
31,23,6,SSE,0.5,77,20,1012,12/9/2014
31,21,9,S,0,73,11,1011,12/10/2014
32,23,11,NE,0.9,73,26,1010,12/11/2014
29,22,13,NNE,2,83,42,1011,12/12/2014
31,23,8,ENE,4.4,82,34,1012,12/13/2014
31,22,6,S,0,76,17,1012,12/14/2014
31,22,5,SE,0,75,14,1011,12/15/2014
31,24,9,ENE,1.9,79,29,1011,12/16/2014
31,22,12,ENE,0,76,43,1012,12/17/2014
29,21,10,ENE,1.5,72,46,1013,12/18/2014
32,21,6,ENE,1.7,80,53,1013,12/19/2014
31,23,5,WSW,1.6,78,42,1011,12/20/2014
32,23,5,E,1.3,78,25,1010,12/21/2014
31,23,10,NE,0.1,73,30,1010,12/22/2014
31,21,7,E,0,71,33,1010,12/23/2014
32,24,6,SE,0,71,39,1011,12/24/2014
32,25,6,E,0.8,72,28,1010,12/25/2014
33,25,5,ENE,5.2,75,30,1009,12/26/2014
32,24,4,ESE,0.7,77,28,1010,12/27/2014
32,24,6,NE,0.5,75,31,1011,12/28/2014
30,22,7,ESE,0,73,22,1011,12/29/2014
29,22,6,SSE,0,71,22,1011,12/30/2014
28,21,5,WSW,0,75,19,1012,12/31/2014
31,22,5,SSE,0.2,72,30,1012,1/1/2015
29,21,5,SW,0.5,73,43,1013,1/2/2015
32,22,6,SSW,0,67,25,1012,1/3/2015
32,24,4,SSE,0,71,31,1010,1/4/2015
33,24,5,SSW,1.1,70,46,1010,1/5/2015
33,25,6,E,4.7,74,23,1009,1/6/2015
33,24,6,ESE,1.4,74,18,1010,1/7/2015
33,25,6,E,0,69,37,1011,1/8/2015
34,24,6,SE,0,66,28,1012,1/9/2015
33,24,5,ESE,0,68,20,1012,1/10/2015
33,24,5,ESE,0.1,69,24,1011,1/11/2015
34,24,6,ESE,2,70,26,1012,1/12/2015
32,24,5,WSW,3.2,72,24,1012,1/13/2015
35,23,4,SW,0,68,16,1013,1/14/2015
35,23,7,SSW,0,56,1,1014,1/15/2015
34,22,7,SE,0,61,1,1014,1/16/2015
31,22,6,ENE,0,61,23,1013,1/17/2015
31,21,8,E,0,60,23,1014,1/18/2015
31,22,6,SE,0,60,7,1014,1/19/2015
32,22,7,SSW,0,58,5,1015,1/20/2015
34,23,8,SE,0,62,4,1016,1/21/2015
32,22,8,S,0,64,12,1016,1/22/2015
33,22,10,ESE,0,61,3,1014,1/23/2015
34,23,9,SE,0,61,1,1014,1/24/2015
35,23,10,ESE,0,60,1,1014,1/25/2015
35,23,9,E,0,60,2,1013,1/26/2015
35,23,9,E,0,57,2,1012,1/27/2015
35,24,9,E,0,62,2,1012,1/28/2015
36,21,10,E,0,61,2,1012,1/29/2015
35,23,10,E,0,62,1,1013,1/30/2015
35,22,9,E,0,56,0,1014,1/31/2015
33,23,11,E,0,52,4,1014,2/1/2015
33,22,8,ENE,0,51,11,1014,2/2/2015
33,22,11,E,0,56,25,1015,2/3/2015
33,23,10,E,0,56,27,1014,2/4/2015
34,22,8,ENE,0,54,7,1014,2/5/2015
34,22,7,ESE,0,51,4,1015,2/6/2015
33,22,8,ESE,0,57,4,1014,2/7/2015
33,22,11,E,0,56,5,1014,2/8/2015
33,21,10,ENE,0,55,6,1015,2/9/2015
34,21,9,ESE,0,53,6,1014,2/10/2015
34,22,10,SSE,0,57,7,1013,2/11/2015
33,21,11,E,0,56,7,1013,2/12/2015
33,22,11,E,0,58,7,1012,2/13/2015
33,22,13,SE,0,62,3,1012,2/14/2015
33,23,15,SE,0,65,0,1012,2/15/2015
34,22,13,SE,0,67,11,1012,2/16/2015
35,23,12,ESE,0,59,7,1011,2/17/2015
36,24,13,ESE,0,60,9,1011,2/18/2015
34,24,11,ESE,0.4,61,32,1012,2/19/2015
35,24,13,ESE,0,59,34,1012,2/20/2015
35,24,15,SE,0,64,19,1012,2/21/2015
34,24,12,SE,0,64,34,1012,2/22/2015
34,24,12,SE,0,66,32,1012,2/23/2015
33,24,12,SE,0.4,69,28,1012,2/24/2015
34,24,15,SE,0,68,17,1011,2/25/2015
35,24,14,SE,0,64,12,1011,2/26/2015
35,25,15,SE,0.1,65,17,1010,2/27/2015
35,26,14,ESE,0,65,28,1011,2/28/2015
36,25,14,ESE,0,59,10,1011,3/1/2015
35,25,11,ESE,0,59,8,1011,3/2/2015
35,25,10,SSE,0,62,23,1010,3/3/2015
35,25,12,SSE,0.1,66,48,1011,3/4/2015
35,25,15,SE,0,63,29,1012,3/5/2015
35,25,17,SE,0,63,14,1011,3/6/2015
35,25,17,SE,0,61,19,1012,3/7/2015
36,25,15,ESE,0,58,8,1012,3/8/2015
36,25,14,ESE,0,59,13,1013,3/9/2015
26,25,16,ESE,0,64,13,1013,3/10/2015
35,25,10,ESE,0.2,58,51,1011,3/11/2015
36,25,10,ESE,0,58,29,1011,3/12/2015
36,25,9,SE,0,59,43,1011,3/13/2015
36,25,11,SE,0,60,36,1011,3/14/2015
36,25,10,SE,0.2,60,45,1011,3/15/2015
36,25,11,SE,0.6,60,49,1010,3/16/2015
35,25,12,ESE,0.4,61,55,1010,3/17/2015
36,25,12,SE,0.4,61,52,1010,3/18/2015
35,25,11,SE,0.8,63,40,1010,3/19/2015
34,25,17,SE,0.2,65,32,1011,3/20/2015
35,25,17,SE,0,57,27,1013,3/21/2015
35,25,16,ESE,0,60,26,1012,3/22/2015
36,25,17,ESE,0,58,21,1011,3/23/2015
36,25,15,ESE,0,55,16,1012,3/24/2015
37,26,18,E,0,50,11,1012,3/25/2015
38,27,16,E,0,51,14,1013,3/26/2015
37,27,18,E,1.1,51,9,1013,3/27/2015
37,26,17,E,0,52,15,1011,3/28/2015
37,27,17,ESE,0,53,17,1010,3/29/2015
37,26,14,ESE,0.1,58,21,1010,3/30/2015
36,26,14,ESE,0,59,31,1011,3/31/2015
37,26,15,SE,0,63,23,1010,4/1/2015
37,27,10,S,0.1,61,41,1008,4/2/2015
36,27,13,SSE,5,63,34,1007,4/3/2015
35,27,17,SSE,3.3,66,33,1008,4/4/2015
35,27,14,SSE,0.4,63,33,1008,4/5/2015
36,27,14,SSE,0,60,10,1009,4/6/2015
36,27,15,SE,0,60,18,1009,4/7/2015
38,26,19,ESE,0,53,4,1010,4/8/2015
37,27,14,ESE,0,54,7,1010,4/9/2015
38,27,16,ESE,0,54,10,1010,4/10/2015
36,27,16,ESE,0,59,30,1011,4/11/2015
37,27,10,ENE,6,58,34,1012,4/12/2015
28,27,9,W,24.6,69,30,1013,4/13/2015
36,25,11,SE,1.2,64,53,1009,4/14/2015
35,26,10,SSE,1.9,65,56,1009,4/15/2015
36,27,15,SE,0.4,59,27,1012,4/16/2015
35,27,18,SE,0,60,25,1010,4/17/2015
36,27,15,SSE,0,61,16,1010,4/18/2015
36,27,14,SSE,0,61,23,1010,4/19/2015
37,28,12,S,1.4,60,26,1009,4/20/2015
38,30,9,S,0.2,58,15,1009,4/21/2015
36,28,20,SE,1.7,64,24,1009,4/22/2015
36,28,12,E,1.8,60,25,1011,4/23/2015
37,28,12,ESE,3.3,57,23,1010,4/24/2015
36,28,12,ESE,1.5,56,27,1010,4/25/2015
36,27,12,E,0.4,55,32,1010,4/26/2015
35,28,12,E,17.2,60,37,1010,4/27/2015
34,27,11,SSE,6.4,68,59,1010,4/28/2015
35,28,13,SE,12.5,66,55,1010,4/29/2015
36,27,13,SE,0,63,22,1010,4/30/2015
36,28,12,SSE,4,64,41,1009,5/1/2015
35,28,13,SSE,13.4,66,41,1010,5/2/2015
35,28,13,SSE,5.6,65,34,1010,5/3/2015
36,28,10,SSE,10.7,64,28,1010,5/4/2015
35,28,11,S,7.9,67,30,1008,5/5/2015
36,28,11,SSW,19.4,66,33,1008,5/6/2015
35,28,13,S,13,65,27,1008,5/7/2015
34,28,12,SSE,6.4,67,30,1008,5/8/2015
35,28,13,SSE,14.3,68,33,1008,5/9/2015
35,28,12,S,7.9,67,41,1008,5/10/2015
35,29,11,S,13,66,42,1009,5/11/2015
35,28,11,SSE,4.1,64,32,1010,5/12/2015
36,28,14,SE,2.1,64,22,1010,5/13/2015
36,28,14,SE,0.6,63,19,1011,5/14/2015
35,28,9,SSE,14.7,65,25,1011,5/15/2015
35,28,10,SSE,8,68,36,1009,5/16/2015
34,28,10,S,25.5,69,50,1008,5/17/2015
37,28,12,SSW,13.6,63,29,1008,5/18/2015
36,29,15,S,6.8,66,34,1008,5/19/2015
35,28,13,SSW,30.9,68,40,1009,5/20/2015
35,29,11,SSW,4.4,68,33,1009,5/21/2015
34,29,12,SSW,25.9,72,26,1009,5/22/2015
35,28,12,SW,11.2,67,32,1009,5/23/2015
35,28,13,SW,3.1,65,27,1008,5/24/2015
34,28,16,SW,11.6,69,33,1008,5/25/2015
34,28,13,SW,28,70,31,1009,5/26/2015
34,28,15,SW,7.9,70,33,1009,5/27/2015
35,27,15,SW,0.3,66,30,1008,5/28/2015
36,28,14,SW,5.1,67,31,1008,5/29/2015
34,28,14,SW,10.8,66,20,1009,5/30/2015
34,28,12,SW,24.4,69,30,1008,5/31/2015
34,28,11,SSW,11.2,72,29,1007,6/1/2015
34,28,12,S,16.7,73,29,1009,6/2/2015
34,27,9,S,3.2,71,40,1009,6/3/2015
35,28,12,SE,0,66,8,1009,6/4/2015
34,28,7,SSE,5.9,68,28,1008,6/5/2015
34,28,9,S,6.9,72,41,1008,6/6/2015
34,28,10,SSE,10.2,72,34,1008,6/7/2015
35,28,8,SSW,7.2,70,26,1008,6/8/2015
35,28,10,SW,4.4,70,21,1008,6/9/2015
35,28,11,SSW,16.7,73,31,1008,6/10/2015
35,28,10,S,4.9,70,39,1008,6/11/2015
34,28,8,SSW,17.1,71,36,1008,6/12/2015
35,28,7,WSW,36.9,72,33,1007,6/13/2015
34,27,8,SSE,35.4,76,46,1007,6/14/2015
32,27,7,S,0.7,74,36,1007,6/15/2015
32,26,9,SW,6.7,77,64,1008,6/16/2015
30,26,14,SSW,36.9,84,68,1007,6/17/2015
32,26,16,WSW,12.5,74,48,1007,6/18/2015
33,26,15,WSW,12.4,74,35,1007,6/19/2015
33,26,18,WSW,17.2,75,45,1007,6/20/2015
32,26,18,WSW,21.5,77,56,1007,6/21/2015
31,26,22,WSW,16.8,77,46,1007,6/22/2015
31,26,18,WSW,14,78,55,1008,6/23/2015
32,26,19,WSW,7.7,78,51,1009,6/24/2015
31,25,12,WSW,9.2,81,55,1009,6/25/2015
32,25,14,WSW,17.1,74,46,1009,6/26/2015
33,25,9,SW,14.9,72,24,1011,6/27/2015
34,26,11,SW,4.6,74,23,1012,6/28/2015
33,26,15,WSW,41.6,75,30,1011,6/29/2015
34,26,15,WSW,5.8,71,35,1010,6/30/2015
35,26,17,WSW,6.5,69,26,1009,7/1/2015
33,26,20,WSW,43.7,76,28,1008,7/2/2015
33,26,21,WSW,16.3,74,36,1007,7/3/2015
34,26,18,W,13.1,73,44,1006,7/4/2015
33,27,21,W,6.6,73,36,1006,7/5/2015
33,26,18,WSW,24.6,75,44,1006,7/6/2015
34,26,17,WSW,24.7,76,55,1005,7/7/2015
33,26,17,WSW,30.7,78,43,1006,7/8/2015
29,26,18,WSW,12.2,82,61,1006,7/9/2015
32,25,18,WSW,12.9,77,36,1005,7/10/2015
33,25,20,WSW,16.3,75,25,1006,7/11/2015
33,26,18,SW,28.9,78,36,1006,7/12/2015
31,25,16,SSW,30.1,82,46,1005,7/13/2015
32,26,17,SSW,23.8,79,35,1005,7/14/2015
32,26,17,SW,32.8,78,47,1006,7/15/2015
33,26,14,SW,5.4,72,43,1007,7/16/2015
33,26,13,SW,20.4,74,32,1007,7/17/2015
31,26,12,SW,17.9,77,54,1008,7/18/2015
30,26,12,SW,15.6,85,73,1008,7/19/2015
32,25,10,SSW,8,83,63,1009,7/20/2015
32,26,12,S,7.8,79,42,1011,7/21/2015
34,25,8,S,0,70,17,1011,7/22/2015
33,26,11,SSW,10.1,74,28,1011,7/23/2015
34,26,9,SW,3.8,73,30,1010,7/24/2015
33,26,12,SW,9.5,75,25,1010,7/25/2015
34,26,12,SSW,3.4,72,28,1011,7/26/2015
34,27,7,SW,4.9,70,27,1011,7/27/2015
33,27,7,SW,7.3,73,33,1011,7/28/2015
33,27,5,ESE,17.3,75,36,1011,7/29/2015
32,26,6,SSW,31.6,78,45,1011,7/30/2015
32,25,11,NNW,6.6,73,36,1010,7/31/2015
34,26,9,WNW,18.4,73,46,1010,8/1/2015
32,26,8,WSW,12.7,76,55,1009,8/2/2015
31,27,8,W,47.9,78,48,1009,8/3/2015
32,26,13,WNW,5.5,75,35,1008,8/4/2015
32,26,16,W,8,73,50,1007,8/5/2015
31,26,17,WSW,24.9,78,50,1006,8/6/2015
31,26,17,WSW,28.6,80,43,1006,8/7/2015
32,25,16,WSW,11.1,80,60,1005,8/8/2015
30,26,18,WSW,20.1,81,55,1005,8/9/2015
32,25,13,WSW,17,79,49,1006,8/10/2015
31,26,14,SW,38.7,79,42,1008,8/11/2015
33,26,11,SSW,22.3,80,38,1009,8/12/2015
33,27,11,SSW,5.2,79,42,1009,8/13/2015
33,27,11,S,8.7,79,28,1009,8/14/2015
33,27,8,SSW,9.8,77,34,1010,8/15/2015
33,27,8,SW,13.8,76,26,1010,8/16/2015
34,26,13,WSW,26.8,75,46,1010,8/17/2015
34,26,9,WSW,3.4,73,30,1009,8/18/2015
34,27,12,WSW,10.5,76,23,1008,8/19/2015
33,26,13,SW,13.1,77,33,1008,8/20/2015
33,26,15,SW,17.6,78,25,1008,8/21/2015
33,26,17,WSW,12.9,77,35,1007,8/22/2015
34,26,18,W,9.6,74,25,1007,8/23/2015
33,26,16,W,32.4,77,50,1008,8/24/2015
32,26,15,WSW,47.1,80,43,1008,8/25/2015
32,26,14,WSW,19.7,81,66,1010,8/26/2015
32,25,10,WNW,0.4,75,52,1010,8/27/2015
33,27,7,WSW,2.3,73,32,1009,8/28/2015
32,26,12,SW,5.2,77,42,1009,8/29/2015
33,26,12,SW,9.4,75,34,1009,8/30/2015
32,26,14,WSW,21.2,77,35,1010,8/31/2015
31,26,11,SW,7,78,55,1009,9/1/2015
32,26,12,WSW,4.4,74,66,1009,9/2/2015
34,26,10,SW,9.8,75,35,1011,9/3/2015
33,27,9,SW,2,72,41,1011,9/4/2015
31,25,8,WSW,6.8,83,62,1008,9/5/2015
31,25,8,SSW,5.5,84,63,1008,9/6/2015
35,26,12,WSW,5,72,34,1009,9/7/2015
31,27,8,W,10.2,79,51,1008,9/8/2015
30,26,9,SW,5.8,84,79,1009,9/9/2015
32,26,10,SSW,6,78,50,1010,9/10/2015
32,25,11,WSW,2.2,74,52,1010,9/11/2015
33,26,14,W,24.4,77,49,1009,9/12/2015
32,25,10,WNW,33.8,82,44,1009,9/13/2015
31,26,16,WNW,39,83,40,1006,9/14/2015
29,25,10,WNW,15.2,87,72,1006,9/15/2015
29,25,15,SW,5.4,85,77,1005,9/16/2015
30,24,9,SW,5.9,86,68,1008,9/17/2015
31,24,8,WSW,4.3,85,62,1009,9/18/2015
31,24,7,SW,6.9,85,61,1008,9/19/2015
31,25,7,SW,4.9,85,56,1008,9/20/2015
33,26,7,SW,8.2,77,28,1008,9/21/2015
33,26,10,SW,5.6,78,28,1008,9/22/2015
33,26,13,SW,14,79,26,1009,9/23/2015
32,26,15,WSW,11.3,78,29,1009,9/24/2015
32,26,14,WSW,13.8,77,32,1008,9/25/2015
32,26,13,WSW,14.8,79,35,1007,9/26/2015
32,26,11,WSW,6,78,40,1007,9/27/2015
32,26,8,SW,30.6,81,46,1008,9/28/2015
33,26,8,SSW,4.4,78,33,1008,9/29/2015
33,26,10,SSW,3.2,77,26,1010,9/30/2015
33,26,9,SW,1.1,74,35,1011,10/1/2015
33,26,8,SW,3,76,55,1011,10/2/2015
32,26,11,SW,9.7,80,57,1011,10/3/2015
30,25,8,SSW,14.3,82,77,1012,10/4/2015
31,25,6,SW,6.9,79,71,1012,10/5/2015
33,25,7,W,17.6,75,28,1011,10/6/2015
33,26,6,SSE,17.9,77,29,1011,10/7/2015
34,26,6,SSE,13.9,78,20,1011,10/8/2015
33,26,9,S,6.6,80,28,1010,10/9/2015
32,26,7,WSW,20.4,81,30,1011,10/10/2015
33,26,5,W,7.7,76,25,1012,10/11/2015
32,26,6,SE,31.7,79,45,1012,10/12/2015
33,26,9,E,12.3,77,26,1012,10/13/2015
33,26,7,E,9.8,75,30,1011,10/14/2015
33,26,6,WSW,17.6,77,26,1011,10/15/2015
33,26,5,S,11,77,47,1010,10/16/2015
33,26,6,WSW,4.2,74,37,1010,10/17/2015
32,26,7,SW,21.6,78,39,1011,10/18/2015
31,26,8,SSW,23.5,80,48,1010,10/19/2015
33,26,4,SSW,9.6,78,46,1009,10/20/2015
33,26,5,SSW,23.5,78,40,1009,10/21/2015
33,26,7,SE,8.4,78,36,1010,10/22/2015
31,25,11,ESE,13.4,79,37,1010,10/23/2015
31,25,9,SE,10.6,77,54,1010,10/24/2015
32,25,9,ESE,1.7,74,50,1011,10/25/2015
33,25,12,ESE,4.8,73,25,1011,10/26/2015
33,25,12,E,0.5,73,14,1011,10/27/2015
34,25,10,E,0,72,7,1012,10/28/2015
33,26,9,E,0.2,72,16,1012,10/29/2015
34,26,8,E,0,69,23,1011,10/30/2015
34,26,8,ENE,0.3,71,14,1012,10/31/2015
33,26,9,ENE,6.5,73,22,1012,11/1/2015
33,25,8,ENE,1.4,72,37,1011,11/2/2015
34,25,8,ENE,10.3,72,25,1011,11/3/2015
33,26,6,ESE,4.6,73,42,1010,11/4/2015
31,26,8,E,16.1,81,68,1009,11/5/2015
32,25,15,ESE,0.4,79,49,1010,11/6/2015
34,25,9,ESE,0.1,73,21,1011,11/7/2015
33,26,9,E,6.6,74,24,1011,11/8/2015
34,25,11,E,0,73,18,1010,11/9/2015
34,26,10,E,0.3,71,18,1010,11/10/2015
34,26,9,E,0,69,23,1010,11/11/2015
34,26,13,E,0,67,18,1011,11/12/2015
34,25,13,E,0.7,72,20,1011,11/13/2015
34,26,10,ESE,2,74,24,1010,11/14/2015
34,25,11,E,0,72,8,1010,11/15/2015
34,25,9,E,0.3,71,17,1010,11/16/2015
34,25,11,E,0.6,72,15,1010,11/17/2015
34,25,12,ESE,2.8,73,17,1011,11/18/2015
34,25,11,E,0.4,68,18,1010,11/19/2015
34,26,10,E,0,65,20,1010,11/20/2015
34,25,10,E,0.8,66,37,1009,11/21/2015
33,25,9,E,4.6,71,41,1009,11/22/2015
33,25,8,ENE,1.9,69,28,1009,11/23/2015
34,26,8,ESE,0.6,68,33,1009,11/24/2015
33,26,7,E,3.3,72,27,1009,11/25/2015
33,25,7,E,3.7,70,32,1010,11/26/2015
33,24,8,E,2.5,67,20,1010,11/27/2015
34,25,10,E,2.6,68,42,1012,11/28/2015
34,26,8,ENE,2.2,68,33,1012,11/29/2015
34,26,10,ENE,1.9,69,23,1012,11/30/2015
34,26,7,E,0.1,69,27,1011,12/1/2015
33,26,9,E,1.4,71,18,1012,12/2/2015
34,26,10,E,0,67,30,1011,12/3/2015
33,27,13,ESE,0,59,21,1011,12/4/2015
33,25,9,ENE,1,65,30,1011,12/5/2015
34,26,7,E,0.1,66,33,1011,12/6/2015
34,25,9,ENE,6.7,68,34,1012,12/7/2015
34,25,10,E,0.6,69,29,1011,12/8/2015
34,26,5,ESE,13.6,73,47,1012,12/9/2015
33,26,8,ESE,3.4,75,38,1011,12/10/2015
33,26,9,E,4.9,76,33,1010,12/11/2015
33,26,10,ESE,3.1,73,35,1010,12/12/2015
33,25,10,E,0.1,70,26,1011,12/13/2015
35,25,9,ESE,0,68,10,1011,12/14/2015
34,25,10,SSW,0,67,11,1011,12/15/2015
32,25,5,ESE,0,67,22,1012,12/16/2015
32,24,11,NE,0,60,18,1013,12/17/2015
22,22,10,NE,0,73,13,1014,12/18/2015
30,22,7,SSE,0.4,74,57,1012,12/19/2015
30,22,6,S,0.8,73,58,1011,12/20/2015
28,23,7,SE,5.7,81,71,1012,12/21/2015
32,25,15,E,2.1,74,39,1013,12/22/2015
33,25,17,ESE,0,69,13,1013,12/23/2015
35,25,12,ESE,0,68,4,1012,12/24/2015
33,25,10,ESE,0,69,11,1013,12/25/2015
34,25,9,E,0,64,8,1013,12/26/2015
35,26,11,E,0,58,3,1014,12/27/2015
35,25,10,ENE,0,61,3,1015,12/28/2015
30,22,6,ESE,0.2,72,45,1011,12/29/2015
35,25,8,E,0,57,4,1014,12/30/2015
33,24,12,ENE,0,57,21,1014,12/31/2015
34,23,7,ENE,0,57,8,1015,1/1/2016
34,24,8,ENE,0.4,62,27,1014,1/2/2016
33,25,7,S,3.4,70,45,1014,1/3/2016
30,24,5,SSE,0.6,74,52,1012,1/4/2016
33,25,8,ESE,0.4,66,56,1012,1/5/2016
34,25,13,ESE,0.1,67,39,1014,1/6/2016
34,25,12,ESE,0,65,34,1014,1/7/2016
33,25,13,E,0,65,45,1013,1/8/2016
34,25,15,ESE,0,63,29,1013,1/9/2016
34,25,13,ESE,0,65,18,1013,1/10/2016
33,25,8,ESE,0,68,31,1013,1/11/2016
34,25,13,ESE,0,68,13,1012,1/12/2016
34,25,14,ESE,0,61,22,1011,1/13/2016
35,25,14,ESE,0,59,20,1011,1/14/2016
34,26,13,ESE,0,65,24,1010,1/15/2016
34,25,12,SE,1.6,69,22,1010,1/16/2016
34,25,11,SE,0,70,7,1010,1/17/2016
35,25,12,SE,0,70,11,1010,1/18/2016
34,26,18,ESE,0.7,68,21,1011,1/19/2016
35,26,15,ESE,0,63,6,1012,1/20/2016
35,25,15,ESE,0,61,7,1012,1/21/2016
35,25,12,E,0,66,13,1013,1/22/2016
35,26,13,ESE,0,65,12,1013,1/23/2016
33,26,11,ENE,0.2,59,38,1015,1/24/2016
33,23,11,NE,0,49,15,1015,1/25/2016
32,23,9,ENE,0,54,26,1014,1/26/2016
34,25,11,E,0,56,36,1013,1/27/2016
34,26,12,ESE,0,60,25,1012,1/28/2016
35,26,12,ESE,0,65,28,1012,1/29/2016
34,25,15,ESE,0,63,29,1012,1/30/2016
34,26,13,ESE,0,57,42,1011,1/31/2016
35,25,12,E,0,60,30,1011,2/1/2016
35,26,10,ENE,0,56,20,1011,2/2/2016
35,26,9,E,0,54,39,1011,2/3/2016
35,26,7,E,0,53,21,1011,2/4/2016
35,26,10,ESE,0,57,30,1010,2/5/2016
34,24,10,ENE,0.7,54,19,1012,2/6/2016
34,21,12,NNE,0,50,5,1014,2/7/2016
33,20,8,ESE,0,52,1,1014,2/8/2016
34,22,8,SSE,0,56,3,1012,2/9/2016
36,24,9,SSW,0,60,4,1012,2/10/2016
36,24,11,E,0,62,7,1011,2/11/2016
36,26,13,SE,0,65,3,1011,2/12/2016
35,25,13,SE,0.2,64,17,1012,2/13/2016
36,25,15,SE,0,63,23,1012,2/14/2016
36,25,14,SE,0,61,25,1013,2/15/2016
35,25,13,E,0,53,15,1014,2/16/2016
35,25,11,E,0,55,13,1014,2/17/2016
35,25,13,ESE,0,55,8,1013,2/18/2016
36,24,13,E,0,54,7,1013,2/19/2016
36,24,15,ESE,0,52,6,1014,2/20/2016
